frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
352,11.747730061349692,Standing,False,False,False,0.003,0.62
353,11.781104294478528,Standing,False,False,False,0.0027,0.62
354,11.814478527607362,Standing,False,False,False,0.0024,0.62
355,11.847852760736195,Standing,False,False,False,0.0021,0.62
356,11.88122699386503,Standing,False,False,False,0.0024,0.62
357,11.914601226993865,Standing,False,False,False,0.0029,0.62
358,11.947975460122699,Standing,False,False,False,0.0041,0.62
359,11.981349693251532,Standing,False,False,False,0.0035,0.62
360,12.014723926380368,Standing,False,False,False,0.0025,0.62
361,12.048098159509202,Standing,False,False,False,0.0025,0.62
362,12.081472392638036,Standing,False,False,False,0.003,0.62
363,12.114846625766871,Standing,False,False,False,0.0032,0.62
364,12.148220858895705,Standing,False,False,False,0.0043,0.62
365,12.181595092024539,Standing,False,False,False,0.0047,0.62
366,12.214969325153374,Standing,False,False,False,0.0041,0.62
367,12.248343558282208,Standing,False,False,False,0.0044,0.62
368,12.281717791411042,Standing,False,False,False,0.009,0.62
369,12.315092024539876,Standing,False,False,False,0.0232,0.62
370,12.348466257668711,Standing,False,False,False,0.0004,0.62
371,12.381840490797545,Standing,False,False,False,0.0007,0.62
372,12.415214723926379,Standing,False,False,False,0.0014,0.62
373,12.448588957055215,Standing,False,False,False,0.0045,0.62
374,12.481963190184048,Standing,False,False,False,0.0099,0.62
375,12.515337423312882,Standing,False,False,False,0.0272,0.62
376,12.548711656441718,Standing,False,False,False,0.0346,0.62
377,12.582085889570552,Standing,False,False,False,0.0438,0.62
378,12.615460122699385,Standing,False,False,False,0.0542,0.62
379,12.648834355828221,Standing,False,False,False,0.0621,0.62
380,12.682208588957055,Standing,False,False,False,0.0585,0.62
381,12.715582822085889,Standing,False,False,False,0.0925,0.62
382,12.748957055214722,Standing,False,False,False,0.137,0.62
383,12.782331288343558,Standing,False,False,False,0.1663,0.62
384,12.815705521472392,Standing,False,False,False,0.1587,0.62
385,12.849079754601226,Standing,False,False,False,0.1303,0.62
386,12.882453987730061,Standing,False,False,False,0.1153,0.62
387,12.915828220858895,Standing,False,False,False,0.088,0.62
388,12.949202453987729,Standing,False,False,False,0.0657,0.62
389,12.982576687116564,Standing,False,False,False,0.0541,0.62
390,13.015950920245398,Standing,False,False,False,0.0476,0.62
391,13.049325153374232,Standing,False,False,False,0.0451,0.62
392,13.082699386503068,Standing,False,False,False,0.0408,0.62
393,13.116073619631901,Standing,False,False,False,0.0364,0.62
394,13.149447852760735,Standing,False,False,False,0.0327,0.62
395,13.182822085889569,Standing,False,False,False,0.0284,0.62
396,13.216196319018405,Standing,False,False,False,0.0252,0.62
397,13.249570552147238,Standing,False,False,False,0.0216,0.62
398,13.282944785276072,Standing,False,False,False,0.0197,0.62
399,13.316319018404908,Standing,False,False,False,0.0198,0.62
400,13.349693251533742,Standing,False,False,False,0.0192,0.62
401,13.383067484662575,Standing,False,False,False,0.0172,0.62
402,13.416441717791411,Standing,False,False,False,0.0175,0.62
403,13.449815950920245,Standing,False,False,False,0.0187,0.62
404,13.483190184049079,Standing,False,False,False,0.0187,0.62
405,13.516564417177914,Standing,False,False,False,0.0209,0.62
406,13.549938650306748,Standing,False,False,False,0.0229,0.62
407,13.583312883435582,Standing,False,False,False,0.0246,0.62
408,13.616687116564416,Standing,False,False,False,0.0274,0.62
409,13.650061349693251,Standing,False,False,False,0.0304,0.62
410,13.683435582822085,Standing,False,False,False,0.0326,0.62
411,13.716809815950919,Standing,False,False,False,0.0352,0.62
412,13.750184049079754,Standing,False,False,False,0.0391,0.62
413,13.783558282208588,Standing,False,False,False,0.0384,0.62
414,13.816932515337422,Standing,False,False,False,0.0331,0.62
415,13.850306748466258,Standing,False,False,False,0.0273,0.62
416,13.883680981595091,Standing,False,False,False,0.0238,0.62
417,13.917055214723925,Standing,False,False,False,0.0229,0.62
418,13.95042944785276,Standing,False,False,False,0.0247,0.62
419,13.983803680981595,Standing,False,False,False,0.0266,0.62
420,14.017177914110428,Standing,False,False,False,0.0323,0.62
